lsat,gpa,race,resident,college,year,gender,admit,black,hispanic,asian,white,missing_race,urm,enroll
149.0,3.83,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
151.0,3.43,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
153.0,3.24,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
157.0,2.96,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
152.0,2.79,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
167.0,2.81,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
164.0,2.86,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
159.0,3.55,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
154.0,3.02,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
145.0,2.71,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
156.0,3.53,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
152.0,3.15,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
156.0,3.5,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
154.0,3.57,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
148.0,3.59,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
159.0,2.95,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
157.0,4.0,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
163.0,3.57,White,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,1,0,0,0
158.0,3.9,White,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,1,0,0,0
149.0,3.31,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
163.0,3.42,White,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,1,0,0,0
152.0,2.93,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
160.0,3.33,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
151.0,3.53,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
146.0,2.84,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
147.0,3.19,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,0
148.0,3.25,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,
155.0,3.22,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
152.0,3.65,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
146.0,3.19,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
157.0,3.69,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
150.0,2.94,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
162.0,3.53,White,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,1,0,0,0
151.0,3.7,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
153.0,3.82,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,
152.0,3.44,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
155.0,3.37,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
156.0,2.87,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
154.0,3.1,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
153.0,2.7,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
154.0,3.32,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
155.0,3.59,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
158.0,2.14,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
150.0,3.1,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
160.0,3.22,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
162.0,2.93,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,0
152.0,3.4,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
148.0,2.63,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
162.0,3.42,White,0.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,1,0,0,0
157.0,3.67,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
148.0,2.64,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,0
153.0,2.95,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
162.0,3.68,White,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,1,0,0,0
161.0,2.34,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
146.0,2.2,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
162.0,2.49,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
147.0,3.47,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
148.0,3.55,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
158.0,2.76,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
156.0,3.6,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
157.0,3.43,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
144.0,3.54,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
151.0,3.74,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
160.0,3.41,White,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,1,0,0,0
153.0,3.6,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
140.0,3.38,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,
150.0,3.51,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,
144.0,3.79,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
156.0,3.47,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
150.0,3.75,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,
157.0,3.69,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
158.0,3.21,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,
155.0,3.15,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
146.0,3.01,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
155.0,3.13,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
146.0,3.32,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
168.0,3.53,White,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,1,0,0,0
151.0,3.18,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,
160.0,2.6,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
152.0,3.65,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,1
178.0,3.95,White,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,1,0,0,0
146.0,3.1,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
148.0,3.12,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
149.0,2.35,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
156.0,3.91,White,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,1,0,0,0
160.0,3.41,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
155.0,2.36,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
144.0,2.99,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
158.0,3.35,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
162.0,3.16,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
159.0,2.31,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
147.0,3.53,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,0
162.0,3.3,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,
146.0,2.23,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,
157.0,3.46,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
163.0,2.65,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
156.0,3.88,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
149.0,3.08,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
158.0,3.47,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,
141.0,3.47,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,
153.0,3.08,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
155.0,3.38,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
149.0,3.01,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
154.0,2.94,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
152.0,2.72,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
150.0,2.43,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,
152.0,3.59,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
152.0,2.84,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
154.0,3.17,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,
153.0,3.54,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
153.0,3.33,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,0
151.0,3.21,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
152.0,2.78,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
158.0,3.43,White,0.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,1,0,0,0
162.0,2.91,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
154.0,3.57,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
148.0,3.46,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
150.0,2.22,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
161.0,3.62,White,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,1,0,0,0
152.0,3.31,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
155.0,2.88,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
155.0,3.65,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,
154.0,3.04,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
146.0,2.27,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
146.0,3.02,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
160.0,3.63,White,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,1,0,0,0
165.0,3.54,White,0.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,1,0,0,0
158.0,3.17,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
150.0,3.87,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
159.0,3.54,White,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,1,0,0,0
145.0,2.38,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
159.0,3.86,White,0.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,1,0,0,0
147.0,2.35,White,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,1,0,0,0
156.0,3.16,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
151.0,3.53,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
152.0,3.79,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
151.0,3.83,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
142.0,2.48,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
155.0,3.47,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
150.0,3.52,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
156.0,3.32,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
142.0,3.72,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
151.0,3.46,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
157.0,3.21,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
151.0,3.8,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
151.0,3.1,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
149.0,3.41,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
148.0,2.9,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
150.0,3.67,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
161.0,2.47,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
160.0,3.9,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
158.0,3.08,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
152.0,3.45,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
147.0,3.66,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,0
154.0,3.35,White,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,1,0,0,
146.0,2.99, ,1.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
143.0,3.38, ,1.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
159.0,2.47, ,1.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,0
143.0,3.6, ,1.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
152.0,3.2, ,1.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
154.0,3.54, ,1.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,0
148.0,2.07, ,1.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
146.0,2.5, ,1.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
155.0,3.26, ,1.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,0
146.0,3.36, ,1.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
143.0,3.58, ,1.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
149.0,3.52, ,1.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
160.0,3.59, ,1.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,0
163.0,3.38, ,1.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,0,1,0,0
149.0,3.48, ,1.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,0
149.0,2.89, ,1.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,0
157.0,3.41, ,1.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
140.0,3.37, ,1.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
154.0,3.27, ,1.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
156.0,3.03, ,1.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,0
150.0,2.76, ,1.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,0
162.0,3.65, ,1.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,0,1,0,1
156.0,2.81, ,1.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
157.0,3.56, ,1.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,1
159.0,3.65, ,1.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,1
151.0,3.43, ,1.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,0,1,0,1
158.0,3.2, ,1.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,1
149.0,3.72, ,1.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
156.0,3.6, ,1.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,0,1,0,1
158.0,3.82, ,1.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,1
153.0,3.26, ,1.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,1
148.0,2.81, ,1.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,0
159.0,3.61, ,1.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,0
157.0,3.93, ,1.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,0,1,0,1
158.0,3.66, ,1.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,0,1,0,1
159.0,3.44, ,1.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,0,1,0,1
157.0,3.96, ,1.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,0,1,0,1
157.0,3.93, ,1.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,1
163.0,3.37, ,1.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,0
153.0,3.98, ,1.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,0,1,0,1
154.0,3.17, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,0
140.0,2.32, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
159.0,3.57, ,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,0
156.0,3.34, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
156.0,3.42, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,0
167.0,3.53, ,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,0
143.0,2.45, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
150.0,3.47, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
146.0,2.83, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
152.0,3.05, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
149.0,2.8, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
153.0,2.78, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,0
148.0,3.4, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,1
160.0,3.76, ,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,0
150.0,3.73, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,0
153.0,3.39, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
156.0,2.9, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
156.0,3.17, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
154.0,3.96, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
150.0,4.1, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
155.0,3.9, ,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,0
151.0,3.53, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
152.0,3.14, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
148.0,3.71, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
155.0,3.18, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
152.0,2.79, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
132.0,3.8, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
155.0,3.96, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
157.0,3.12, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
145.0,3.81, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,0
159.0,3.44, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
145.0,3.23, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,0
159.0,3.47, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
156.0,2.67, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
167.0,2.81, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
160.0,2.83, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
159.0,2.96, ,0.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,0,1,0,1
148.0,3.65, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
161.0,2.86, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
162.0,3.57, ,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,1
163.0,3.41, ,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,1
162.0,2.91, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
148.0,3.3, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
150.0,2.94, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
165.0,3.94, ,0.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,0,1,0,0
158.0,2.77, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
154.0,3.34, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
160.0,2.54, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
155.0,3.56, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
158.0,2.89, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
153.0,3.06, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,1
147.0,3.04, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
146.0,3.16, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,0
158.0,3.25, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
154.0,3.5, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
164.0,3.66, ,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,0
157.0,3.03, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
159.0,3.79, ,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,0
161.0,3.62, ,0.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,0,1,0,0
132.0,2.96, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
150.0,2.75, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
158.0,3.81, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
149.0,2.88, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
167.0,3.24, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
157.0,2.69, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
150.0,3.11, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
164.0,2.81, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
175.0,3.32, ,0.0,Nevada Las Vegas,2006,1.0,1.0,0,0,0,0,1,0,0
169.0,2.79, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
149.0,3.08, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
150.0,2.79, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
158.0,3.13, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
149.0,3.85, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
152.0,3.64, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
156.0,3.55, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
156.0,2.98, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
162.0,3.29, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
169.0,3.96, ,0.0,Nevada Las Vegas,2006,0.0,1.0,0,0,0,0,1,0,0
148.0,3.37, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,
165.0,2.99, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
159.0,3.41, ,0.0,Nevada Las Vegas,2006,0.0,0.0,0,0,0,0,1,0,0
155.0,3.07, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
152.0,3.39, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,0
154.0,3.1, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
158.0,2.66, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
141.0,3.29, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,
159.0,3.2, ,0.0,Nevada Las Vegas,2006,1.0,0.0,0,0,0,0,1,0,0
